"hhid_village","hhid","group","variable","value"
"010A4","010A0294","Treatment1","hh_35_",2.67897142217373
"010A5","010A0251","Treatment1","hh_15_2",0.322531093533754
"010A5","010A0251","Treatment1","hh_26_",0.618317534495718
"010A5","010A0251","Treatment1","hh_27_",0.515876210079993
"010A5","010A0251","Treatment1","hh_30_",0.458740498452036
"010A5","010A0251","Treatment1","hh_35_",0.80038197762953
"010A1","010A0274","Treatment1","hh_15_2",2.64693112256561
"010A1","010A0274","Treatment1","hh_26_",0.120470974081071
"010A1","010A0274","Treatment1","hh_27_",1.44930312542737
"010A1","010A0274","Treatment1","hh_30_",2.83446762522252
"010A1","010A0274","Treatment1","hh_35_",-0.788061743703684
"010A4","010A0233","Treatment1","hh_15_2",1.90249737827228
"010A4","010A0233","Treatment1","hh_26_",-0.0088588611032816
"010A4","010A0233","Treatment1","hh_27_",2.4325154586062
"010A4","010A0233","Treatment1","hh_30_",1.80167886098458
"010A4","010A0233","Treatment1","hh_35_",1.37217547541221
"010A1","010A027","Treatment1","hh_15_2",0.89621358691741
"010A1","010A027","Treatment1","hh_26_",-0.832868579280854
"010A1","010A027","Treatment1","hh_27_",0.115399215945258
"010A1","010A027","Treatment1","hh_30_",0.160638856900043
"010A1","010A027","Treatment1","hh_35_",2.26043797644631
"010A1","010A0225","Treatment1","hh_15_2",0.775366201435298
"010A1","010A0225","Treatment1","hh_26_",0.825434796148372
"010A1","010A0225","Treatment1","hh_27_",0.288001600673486
"010A1","010A0225","Treatment1","hh_30_",0.976679312586416
"010A1","010A0225","Treatment1","hh_35_",-0.888016184762372
"010A5","010A0224","Treatment1","hh_15_2",1.93283903718257
"010A5","010A0224","Treatment1","hh_26_",1.72823785839478
"010A5","010A0224","Treatment1","hh_27_",2.39033611269749
"010A5","010A0224","Treatment1","hh_30_",0.799613810912492
"010A5","010A0224","Treatment1","hh_35_",1.83343158710374
"010A3","010A0266","Treatment1","hh_15_2",-0.209094212765845
"010A3","010A0266","Treatment1","hh_26_",1.74269397780194
"010A3","010A0266","Treatment1","hh_27_",1.32278087875505
"010A3","010A0266","Treatment1","hh_30_",2.11054843650681
"010A3","010A0266","Treatment1","hh_35_",2.02236653831199
"010A1","010A0236","Treatment2","hh_15_2",-2.64278958895122
"010A1","010A0236","Treatment2","hh_26_",-1.45929103719893
"010A1","010A0236","Treatment2","hh_27_",-1.79993482689496
"010A1","010A0236","Treatment2","hh_30_",-0.549880107297591
"010A1","010A0236","Treatment2","hh_35_",-1.24360971410463
"010A2","010A0252","Treatment2","hh_15_2",-1.38640239071948
"010A2","010A0252","Treatment2","hh_26_",-1.5435666191358
"010A2","010A0252","Treatment2","hh_27_",-1.10497081332566
"010A2","010A0252","Treatment2","hh_30_",-2.60862523775082
"010A2","010A0252","Treatment2","hh_35_",0.000861421049546118
"010A4","010A028","Treatment2","hh_15_2",-1.10958282795516
"010A4","010A028","Treatment2","hh_26_",-0.241600772900472
"010A4","010A028","Treatment2","hh_27_",1.15886632801593
"010A4","010A028","Treatment2","hh_30_",-1.9102724625449
"010A4","010A028","Treatment2","hh_35_",0.129813975977601
"010A2","010A0278","Treatment2","hh_15_2",0.36749578382031
"010A2","010A0278","Treatment2","hh_26_",-0.131285281619587
"010A2","010A0278","Treatment2","hh_27_",-0.544644938448761
"010A2","010A0278","Treatment2","hh_30_",0.724934085189621
"010A2","010A0278","Treatment2","hh_35_",-1.45939699629766
"010A5","010A0217","Treatment2","hh_15_2",-1.70010937497552
"010A5","010A0217","Treatment2","hh_26_",-0.76524261664084
"010A5","010A0217","Treatment2","hh_27_",-0.724957280910086
"010A5","010A0217","Treatment2","hh_30_",0.180016698140735
"010A5","010A0217","Treatment2","hh_35_",0.10709049924586
"010A5","010A0258","Treatment2","hh_15_2",-0.826734076699482
"010A5","010A0258","Treatment2","hh_26_",-1.27420602873508
"010A5","010A0258","Treatment2","hh_27_",0.599261004735615
"010A5","010A0258","Treatment2","hh_30_",-3.0094318620504
"010A5","010A0258","Treatment2","hh_35_",-1.71771094087647
"010A3","010A0237","Treatment2","hh_15_2",-0.580140535536257
"010A3","010A0237","Treatment2","hh_26_",-2.19741044774634
"010A3","010A0237","Treatment2","hh_27_",-0.675684332373266
"010A3","010A0237","Treatment2","hh_30_",-1.72002515678469
"010A3","010A0237","Treatment2","hh_35_",-1.5037893908778
"010A5","010A0217","Treatment2","hh_15_2",-1.74412416408897
"010A5","010A0217","Treatment2","hh_26_",-0.0136203750005299
"010A5","010A0217","Treatment2","hh_27_",-1.09949057886139
"010A5","010A0217","Treatment2","hh_30_",-1.43916832435523
"010A5","010A0217","Treatment2","hh_35_",-0.255651615637794
"010A2","010A0280","Treatment2","hh_15_2",1.44476307368858
"010A2","010A0280","Treatment2","hh_26_",-0.956661408830251
"010A2","010A0280","Treatment2","hh_27_",-0.841277837999593
"010A2","010A0280","Treatment2","hh_30_",0.685726334033907
"010A2","010A0280","Treatment2","hh_35_",-0.806710954976504
"010A1","010A0296","Treatment2","hh_15_2",-1.8828182195936
"010A1","010A0296","Treatment2","hh_26_",-1.13327828965959
"010A1","010A0296","Treatment2","hh_27_",-0.595592690248865
"010A1","010A0296","Treatment2","hh_30_",-0.390788954778721
"010A1","010A0296","Treatment2","hh_35_",-2.06165286558726
"010A1","010A0252","Treatment2","hh_15_2",0.696408930288862
"010A1","010A0252","Treatment2","hh_26_",0.410223412833855
"010A1","010A0252","Treatment2","hh_27_",-0.48021711721484
"010A1","010A0252","Treatment2","hh_30_",-1.57096662573264
"010A1","010A0252","Treatment2","hh_35_",-1.19838475179359
"010A1","010A0225","Treatment2","hh_15_2",-3.59312749743872
"010A1","010A0225","Treatment2","hh_26_",-2.197000734894
"010A1","010A0225","Treatment2","hh_27_",-2.27588100537801
"010A1","010A0225","Treatment2","hh_30_",-1.66999129206764
"010A1","010A0225","Treatment2","hh_35_",0.669832100301193
"010A3","010A0267","Treatment2","hh_15_2",-1.24152878578934
"010A3","010A0267","Treatment2","hh_26_",-0.554168966587488
"010A3","010A0267","Treatment2","hh_27_",-1.53668669477047
"010A3","010A0267","Treatment2","hh_30_",-0.371915764270245
"010A3","010A0267","Treatment2","hh_35_",-0.105797491560639
"010A4","010A0214","Treatment2","hh_15_2",0.233173943840671
"010A4","010A0214","Treatment2","hh_26_",-0.47913732412757
"010A4","010A0214","Treatment2","hh_27_",0.99005558908781
"010A4","010A0214","Treatment2","hh_30_",-1.95248033933973
"010A4","010A0214","Treatment2","hh_35_",-0.374448143702646
"010A2","010A0273","Treatment2","hh_15_2",-0.266752662928605
"010A2","010A0273","Treatment2","hh_26_",-1.58196493019572
"010A2","010A0273","Treatment2","hh_27_",-0.01660486001794
"010A2","010A0273","Treatment2","hh_30_",-0.571507284250381
"010A2","010A0273","Treatment2","hh_35_",-0.550073495415548
"010A2","010A0256","Treatment2","hh_15_2",0.196944861741328
"010A2","010A0256","Treatment2","hh_26_",-1.07540116155754
"010A2","010A0256","Treatment2","hh_27_",-0.354810054301184
"010A2","010A0256","Treatment2","hh_30_",-1.23680695781102
"010A2","010A0256","Treatment2","hh_35_",-0.85347884067612
"010A2","010A0244","Treatment2","hh_15_2",1.89755041281387
"010A2","010A0244","Treatment2","hh_26_",-1.88362643705307
"010A2","010A0244","Treatment2","hh_27_",-0.344848608163392
"010A2","010A0244","Treatment2","hh_30_",1.85091893315305
"010A2","010A0244","Treatment2","hh_35_",-1.23222136988505
"010A2","010A0255","Treatment2","hh_15_2",0.713567116819228
"010A2","010A0255","Treatment2","hh_26_",-2.17445605525575
"010A2","010A0255","Treatment2","hh_27_",-0.55032268219679
"010A2","010A0255","Treatment2","hh_30_",-2.0488833021091
"010A2","010A0255","Treatment2","hh_35_",-2.48149921394884
"010A4","010A0273","Treatment2","hh_15_2",-1.86009494864088
"010A4","010A0273","Treatment2","hh_26_",-2.04677301461104
"010A4","010A0273","Treatment2","hh_27_",-1.44122265612544
"010A4","010A0273","Treatment2","hh_30_",-1.87869408078821
"010A4","010A0273","Treatment2","hh_35_",-1.01230406060206
"010A4","010A0288","Treatment2","hh_15_2",-0.315149797448979
"010A4","010A0288","Treatment2","hh_26_",-1.92315985209289
"010A4","010A0288","Treatment2","hh_27_",-0.907868971748242
"010A4","010A0288","Treatment2","hh_30_",-3.03507633212781
"010A4","010A0288","Treatment2","hh_35_",-0.858310093308872
"010A5","010A0267","Treatment2","hh_15_2",-0.58387163250721
"010A5","010A0267","Treatment2","hh_26_",-2.0676374742196
"010A5","010A0267","Treatment2","hh_27_",-0.454576542298914
"010A5","010A0267","Treatment2","hh_30_",1.36140865628065
"010A5","010A0267","Treatment2","hh_35_",-0.876573469381296
"010A1","010A0236","Treatment2","hh_15_2",-1.28526509118809
"010A1","010A0236","Treatment2","hh_26_",1.69273828505322
"010A1","010A0236","Treatment2","hh_27_",-0.22851595804474
"010A1","010A0236","Treatment2","hh_30_",-0.569112262534909
"010A1","010A0236","Treatment2","hh_35_",0.607881385937366
"010A3","010A0235","Treatment2","hh_15_2",0.65037247931134
"010A3","010A0235","Treatment2","hh_26_",-2.35409724181059
"010A3","010A0235","Treatment2","hh_27_",-0.302922798662136
"010A3","010A0235","Treatment2","hh_30_",-1.51006616178378
"010A3","010A0235","Treatment2","hh_35_",-1.45879025547098
"010A5","010A0239","Treatment2","hh_15_2",-1.77638423502593
"010A5","010A0239","Treatment2","hh_26_",-3.40755883879392
"010A5","010A0239","Treatment2","hh_27_",-0.188637502291497
"010A5","010A0239","Treatment2","hh_30_",-1.8646135822868
"010A5","010A0239","Treatment2","hh_35_",0.300186065324409
"010A4","010A0297","Treatment2","hh_15_2",-0.405863097128736
"010A4","010A0297","Treatment2","hh_26_",-2.99689227341062
"010A4","010A0297","Treatment2","hh_27_",-1.92479466620147
"010A4","010A0297","Treatment2","hh_30_",0.363546031209874
"010A4","010A0297","Treatment2","hh_35_",-1.52507609812279
"010A2","010A0260","Treatment2","hh_15_2",-3.18849824257485
"010A2","010A0260","Treatment2","hh_26_",2.19716624028451
"010A2","010A0260","Treatment2","hh_27_",-0.423441228048613
"010A2","010A0260","Treatment2","hh_30_",-1.27549945788533
"010A2","010A0260","Treatment2","hh_35_",1.32359442104836
"010A2","010A0237","Treatment2","hh_15_2",0.989530896401326
"010A2","010A0237","Treatment2","hh_26_",-0.51966639873139
"010A2","010A0237","Treatment2","hh_27_",-2.60254749067091
"010A2","010A0237","Treatment2","hh_30_",-1.39535648159532
"010A2","010A0237","Treatment2","hh_35_",-0.68722408541866
"010A1","010A0286","Treatment2","hh_15_2",-1.91594369467506
"010A1","010A0286","Treatment2","hh_26_",-1.95918664838596
"010A1","010A0286","Treatment2","hh_27_",-1.76907460887093
"010A1","010A0286","Treatment2","hh_30_",-3.68350548200249
"010A1","010A0286","Treatment2","hh_35_",0.531720342113003
"010A3","010A024","Treatment2","hh_15_2",-0.0783930772850838
"010A3","010A024","Treatment2","hh_26_",-2.1872945751275
"010A3","010A024","Treatment2","hh_27_",-1.20353096703733
"010A3","010A024","Treatment2","hh_30_",-2.05911615191151
"010A3","010A024","Treatment2","hh_35_",-0.338698911951254
"010A4","010A0229","Treatment2","hh_15_2",-1.33290638906803
"010A4","010A0229","Treatment2","hh_26_",0.264495978261903
"010A4","010A0229","Treatment2","hh_27_",-0.00964538150075589
"010A4","010A0229","Treatment2","hh_30_",-2.92817752259629
"010A4","010A0229","Treatment2","hh_35_",-1.59828395965613
"010A2","010A0291","Treatment2","hh_15_2",-2.28900731381911
"010A2","010A0291","Treatment2","hh_26_",-1.10996736805465
"010A2","010A0291","Treatment2","hh_27_",-0.705130964292015
"010A2","010A0291","Treatment2","hh_30_",-2.40076880530872
"010A2","010A0291","Treatment2","hh_35_",-0.181230971353452
"010A1","010A028","Treatment2","hh_15_2",-0.162347131260689
"010A1","010A028","Treatment2","hh_26_",0.101297039308972
"010A1","010A028","Treatment2","hh_27_",-2.30543616494137
"010A1","010A028","Treatment2","hh_30_",-1.55727489739585
"010A1","010A028","Treatment2","hh_35_",-0.0993785901451801
"010A2","010A0244","Treatment2","hh_15_2",-0.580053314815465
"010A2","010A0244","Treatment2","hh_26_",-1.74455708289412
"010A2","010A0244","Treatment2","hh_27_",-1.03423808391251
"010A2","010A0244","Treatment2","hh_30_",-0.112214203254959
"010A2","010A0244","Treatment2","hh_35_",-2.39152438432007
"010A3","010A0244","Treatment2","hh_15_2",-0.750865105673831
"010A3","010A0244","Treatment2","hh_26_",-2.66431475904835
"010A3","010A0244","Treatment2","hh_27_",-2.35540156962598
"010A3","010A0244","Treatment2","hh_30_",0.0253972874743453
"010A3","010A0244","Treatment2","hh_35_",-2.3914700425635
"010A1","010A0212","Treatment2","hh_15_2",-2.71985752968914
"010A1","010A0212","Treatment2","hh_26_",-1.88542305979413
"010A1","010A0212","Treatment2","hh_27_",-2.50874877414163
"010A1","010A0212","Treatment2","hh_30_",-0.866496164167959
"010A1","010A0212","Treatment2","hh_35_",-1.66041827565051
"010A3","010A029","Treatment2","hh_15_2",-0.39388418885707
"010A3","010A029","Treatment2","hh_26_",-0.781537715342991
"010A3","010A029","Treatment2","hh_27_",-1.81699164957108
"010A3","010A029","Treatment2","hh_30_",-1.49894590420817
"010A3","010A029","Treatment2","hh_35_",-0.95249478777331
"010A3","010A0288","Treatment2","hh_15_2",-1.75782420681546
"010A3","010A0288","Treatment2","hh_26_",-1.8664769157229
"010A3","010A0288","Treatment2","hh_27_",0.481191210306646
"010A3","010A0288","Treatment2","hh_30_",-1.36045928334304
"010A3","010A0288","Treatment2","hh_35_",0.113753692888139
"010A4","010A0267","Treatment2","hh_15_2",-0.818240770721881
"010A4","010A0267","Treatment2","hh_26_",-0.474645181523921
"010A4","010A0267","Treatment2","hh_27_",-1.98106050706009
"010A4","010A0267","Treatment2","hh_30_",-1.00199559059771
"010A4","010A0267","Treatment2","hh_35_",-1.11928227032237
"010A5","010A023","Treatment2","hh_15_2",-2.42522508666897
"010A5","010A023","Treatment2","hh_26_",-1.4871118201839
"010A5","010A023","Treatment2","hh_27_",-1.2668667701414
"010A5","010A023","Treatment2","hh_30_",-0.766810624188341
"010A5","010A023","Treatment2","hh_35_",-1.40585604427278
"010A4","010A0226","Treatment2","hh_15_2",-0.293892521496171
"010A4","010A0226","Treatment2","hh_26_",-0.360642686435323
"010A4","010A0226","Treatment2","hh_27_",-3.0441784914676
"010A4","010A0226","Treatment2","hh_30_",-2.15016343765497
"010A4","010A0226","Treatment2","hh_35_",-2.51708307527171
"010A2","010A027","Treatment2","hh_15_2",-1.36916502010511
"010A2","010A027","Treatment2","hh_26_",0.839604430244973
"010A2","010A027","Treatment2","hh_27_",-0.666925351790557
"010A2","010A027","Treatment2","hh_30_",-2.26507835879206
"010A2","010A027","Treatment2","hh_35_",-0.5617212818057
"010A1","010A0227","Treatment2","hh_15_2",-1.34276634225844
"010A1","010A0227","Treatment2","hh_26_",-0.860878905459985
"010A1","010A0227","Treatment2","hh_27_",-0.874936304042558
"010A1","010A0227","Treatment2","hh_30_",-2.53254731506413
"010A1","010A0227","Treatment2","hh_35_",0.266611154705689
"010A3","010A0287","Treatment2","hh_15_2",-0.0656400046340172
"010A3","010A0287","Treatment2","hh_26_",-1.42515299109569
"010A3","010A0287","Treatment2","hh_27_",-2.48439241903589
"010A3","010A0287","Treatment2","hh_30_",-2.60096575140213
"010A3","010A0287","Treatment2","hh_35_",-0.0734985799656567
"010A1","010A0244","Treatment2","hh_15_2",-0.100050084054496
"010A1","010A0244","Treatment2","hh_26_",-1.668239882229
"010A1","010A0244","Treatment2","hh_27_",-0.5221168580596
"010A1","010A0244","Treatment2","hh_30_",-0.552436994631307
"010A1","010A0244","Treatment2","hh_35_",0.673892005047603
"010A3","010A0249","Treatment2","hh_15_2",-0.476864029497607
"010A3","010A0249","Treatment2","hh_26_",0.932535571326826
"010A3","010A0249","Treatment2","hh_27_",-0.749985955350596
"010A3","010A0249","Treatment2","hh_30_",-0.2523475053086
"010A3","010A0249","Treatment2","hh_35_",0.0010801721265703
"010A5","010A0296","Treatment2","hh_15_2",-1.07813849357243
"010A5","010A0296","Treatment2","hh_26_",1.11913524275762
"010A5","010A0296","Treatment2","hh_27_",-0.27373596266207
"010A5","010A0296","Treatment2","hh_30_",0.255804471992007
"010A5","010A0296","Treatment2","hh_35_",-0.669900430083754
"010A4","010A0279","Treatment2","hh_15_2",0.291994825039889
"010A4","010A0279","Treatment2","hh_26_",-1.00267115704069
"010A4","010A0279","Treatment2","hh_27_",-0.224574612688523
"010A4","010A0279","Treatment2","hh_30_",-0.433182404860409
"010A4","010A0279","Treatment2","hh_35_",0.234526996153063
"010A5","010A0247","Treatment2","hh_15_2",-0.535101572192264
"010A5","010A0247","Treatment2","hh_26_",-0.820977124979086
"010A5","010A0247","Treatment2","hh_27_",-1.53939082505375
"010A5","010A0247","Treatment2","hh_30_",-1.95774564756095
"010A5","010A0247","Treatment2","hh_35_",-2.20209322389685
"010A1","010A0220","Treatment2","hh_15_2",-0.138769355087585
"010A1","010A0220","Treatment2","hh_26_",-2.33934364259872
"010A1","010A0220","Treatment2","hh_27_",-0.375515369361003
"010A1","010A0220","Treatment2","hh_30_",-1.59294673211217
"010A1","010A0220","Treatment2","hh_35_",0.0237625834230135
"010A2","010A0299","Treatment2","hh_15_2",-0.139469753570871
"010A2","010A0299","Treatment2","hh_26_",-1.66312203206304
"010A2","010A0299","Treatment2","hh_27_",-1.43548441098327
"010A2","010A0299","Treatment2","hh_30_",-1.93466273809539
"010A2","010A0299","Treatment2","hh_35_",-2.91427618040944
"010A2","010A0291","Treatment2","hh_15_2",-0.00111000327465682
"010A2","010A0291","Treatment2","hh_26_",-0.705105236457944
"010A2","010A0291","Treatment2","hh_27_",0.442109391293094
"010A2","010A0291","Treatment2","hh_30_",-0.85896328628932
"010A2","010A0291","Treatment2","hh_35_",1.26648199971525
"010A4","010A0245","Treatment2","hh_15_2",-1.65979375147204
"010A4","010A0245","Treatment2","hh_26_",-1.32050032786231
"010A4","010A0245","Treatment2","hh_27_",-2.09601247728099
"010A4","010A0245","Treatment2","hh_30_",0.295047887288975
"010A4","010A0245","Treatment2","hh_35_",-0.919958809337523
"010A5","010A0219","Treatment2","hh_15_2",0.514878514824666
"010A5","010A0219","Treatment2","hh_26_",-1.26757347705613
"010A5","010A0219","Treatment2","hh_27_",0.192664265576333
"010A5","010A0219","Treatment2","hh_30_",0.592170636219004
"010A5","010A0219","Treatment2","hh_35_",-1.996381639313
"010A3","010A0266","Treatment2","hh_15_2",-2.0139292304642
"010A3","010A0266","Treatment2","hh_26_",-0.608337373218508
"010A3","010A0266","Treatment2","hh_27_",-1.19452869691016
"010A3","010A0266","Treatment2","hh_30_",-0.694394316271017
"010A3","010A0266","Treatment2","hh_35_",-0.806238936611417
"010A2","010A0222","Treatment2","hh_15_2",-1.34489998048335
"010A2","010A0222","Treatment2","hh_26_",-2.1974481593081
"010A2","010A0222","Treatment2","hh_27_",-1.9615151633254
"010A2","010A0222","Treatment2","hh_30_",-2.55092860238401
"010A2","010A0222","Treatment2","hh_35_",-1.01958025602529
"010A1","010A0237","Treatment2","hh_15_2",-0.405739135952016
"010A1","010A0237","Treatment2","hh_26_",0.172127282590216
"010A1","010A0237","Treatment2","hh_27_",-1.69028339043667
"010A1","010A0237","Treatment2","hh_30_",-0.301240747989006
"010A1","010A0237","Treatment2","hh_35_",-2.37973907192068
"010A1","010A0250","Treatment2","hh_15_2",-1.54312275367368
"010A1","010A0250","Treatment2","hh_26_",-0.617060651159804
"010A1","010A0250","Treatment2","hh_27_",-2.48271787047473
"010A1","010A0250","Treatment2","hh_30_",-0.445679358666227
"010A1","010A0250","Treatment2","hh_35_",-1.4248285527651
"010A5","010A0233","Treatment2","hh_15_2",-1.74535078433777
"010A5","010A0233","Treatment2","hh_26_",-1.87405097507532
"010A5","010A0233","Treatment2","hh_27_",-0.995363617087072
"010A5","010A0233","Treatment2","hh_30_",-0.649286488614081
"010A5","010A0233","Treatment2","hh_35_",-0.512336844707169
"010A2","010A0268","Treatment2","hh_15_2",-2.05090888557528
"010A2","010A0268","Treatment2","hh_26_",-1.64204771911313
"010A2","010A0268","Treatment2","hh_27_",-1.64047876974605
"010A2","010A0268","Treatment2","hh_30_",-0.372423643307884
"010A2","010A0268","Treatment2","hh_35_",-0.374112795329848
"010A3","010A0282","Treatment2","hh_15_2",1.12818856295112
"010A3","010A0282","Treatment2","hh_26_",-0.273676109161997
"010A3","010A0282","Treatment2","hh_27_",-1.62523875772411
"010A3","010A0282","Treatment2","hh_30_",-1.7423892939072
"010A3","010A0282","Treatment2","hh_35_",0.662552855975504
"010A2","010A0262","Treatment2","hh_15_2",-1.1547895506596
"010A2","010A0262","Treatment2","hh_26_",0.221633970371958
"010A2","010A0262","Treatment2","hh_27_",-0.373759309612895
"010A2","010A0262","Treatment2","hh_30_",0.0063578466204508
"010A2","010A0262","Treatment2","hh_35_",-1.34856960292299
"010A3","010A0299","Treatment2","hh_15_2",-2.15134811690256
"010A3","010A0299","Treatment2","hh_26_",-0.551121845746818
"010A3","010A0299","Treatment2","hh_27_",-0.155083683625376
"010A3","010A0299","Treatment2","hh_30_",-0.569056048756024
"010A3","010A0299","Treatment2","hh_35_",0.666383462875837
"010A3","010A0242","Treatment2","hh_15_2",-0.93383270986847
"010A3","010A0242","Treatment2","hh_26_",-2.11826177076019
"010A3","010A0242","Treatment2","hh_27_",-0.51475227792087
"010A3","010A0242","Treatment2","hh_30_",-1.2020240638873
"010A3","010A0242","Treatment2","hh_35_",0.0356670072510512
"010A4","010A0256","Treatment2","hh_15_2",-1.57140003381948
"010A4","010A0256","Treatment2","hh_26_",-1.76566042062415
"010A4","010A0256","Treatment2","hh_27_",-2.54745197440888
"010A4","010A0256","Treatment2","hh_30_",-2.29130142473186
"010A4","010A0256","Treatment2","hh_35_",-2.17131344420387
"010A5","010A0225","Treatment2","hh_15_2",-3.34047887551163
"010A5","010A0225","Treatment2","hh_26_",-0.302597601508906
"010A5","010A0225","Treatment2","hh_27_",-0.236325794092726
"010A5","010A0225","Treatment2","hh_30_",-1.98594193177388
"010A5","010A0225","Treatment2","hh_35_",-1.15133330280909
"010A4","010A0239","Treatment2","hh_15_2",-0.502451430474384
"010A4","010A0239","Treatment2","hh_26_",-0.159639642541265
"010A4","010A0239","Treatment2","hh_27_",-0.589312888968522
"010A4","010A0239","Treatment2","hh_30_",-0.564853297491507
"010A4","010A0239","Treatment2","hh_35_",-0.803530131666083
"010A5","010A0214","Treatment2","hh_15_2",-2.03333042875738
"010A5","010A0214","Treatment2","hh_26_",-0.819870800985881
"010A5","010A0214","Treatment2","hh_27_",4.99214209130905e-05
"010A5","010A0214","Treatment2","hh_30_",-1.68836356624766
"010A5","010A0214","Treatment2","hh_35_",0.0200511482645385
"010A4","010A0261","Treatment2","hh_15_2",-0.483074063400308
"010A4","010A0261","Treatment2","hh_26_",-0.815765538136528
"010A4","010A0261","Treatment2","hh_27_",-1.00687298411428
"010A4","010A0261","Treatment2","hh_30_",0.735772111754427
"010A4","010A0261","Treatment2","hh_35_",-0.917572331261496
"010A3","010A0291","Treatment2","hh_15_2",-1.70403269393085
"010A3","010A0291","Treatment2","hh_26_",-0.586016944588974
"010A3","010A0291","Treatment2","hh_27_",-1.5821019464479
"010A3","010A0291","Treatment2","hh_30_",-1.75388350290062
"010A3","010A0291","Treatment2","hh_35_",-2.90337281181291
"010A2","010A0274","Treatment2","hh_15_2",-0.691757934306969
"010A2","010A0274","Treatment2","hh_26_",-1.40518080941934
"010A2","010A0274","Treatment2","hh_27_",-0.281079903794036
"010A2","010A0274","Treatment2","hh_30_",-1.75613881574184
"010A2","010A0274","Treatment2","hh_35_",-1.00827394562861
"010A1","010A0223","Treatment2","hh_15_2",-1.16930293701041
"010A1","010A0223","Treatment2","hh_26_",-0.683444159812149
"010A1","010A0223","Treatment2","hh_27_",-1.52995258410124
"010A1","010A0223","Treatment2","hh_30_",0.0102184113142776
"010A1","010A0223","Treatment2","hh_35_",-0.988215186720723
"010A3","010A0274","Treatment2","hh_15_2",0.971096757726911
"010A3","010A0274","Treatment2","hh_26_",1.60875920004453
"010A3","010A0274","Treatment2","hh_27_",-0.288850585089319
"010A3","010A0274","Treatment2","hh_30_",-1.93369598444213
"010A3","010A0274","Treatment2","hh_35_",-1.05067492920649
"010A4","010A0221","Treatment2","hh_15_2",-1.45263080237464
"010A4","010A0221","Treatment2","hh_26_",0.483336786255583
"010A4","010A0221","Treatment2","hh_27_",0.382042975441157
"010A4","010A0221","Treatment2","hh_30_",-1.51248703342736
"010A4","010A0221","Treatment2","hh_35_",-1.04381388471976
"010A1","010A0241","Treatment2","hh_15_2",-2.09104043268612
"010A1","010A0241","Treatment2","hh_26_",-0.146548976553097
"010A1","010A0241","Treatment2","hh_27_",-0.436769964142972
"010A1","010A0241","Treatment2","hh_30_",0.256290811101963
"010A1","010A0241","Treatment2","hh_35_",-2.10396040370884
"010A5","010A0239","Treatment2","hh_15_2",-0.633336285198749
"010A5","010A0239","Treatment2","hh_26_",-1.51606997938872
"010A5","010A0239","Treatment2","hh_27_",-0.0857157166287797
"010A5","010A0239","Treatment2","hh_30_",0.307788604799919
"010A5","010A0239","Treatment2","hh_35_",-1.83896339493407
"010A4","010A0270","Treatment2","hh_15_2",-0.597432554451366
"010A4","010A0270","Treatment2","hh_26_",-2.09059921239147
"010A4","010A0270","Treatment2","hh_27_",-0.451600482803092
"010A4","010A0270","Treatment2","hh_30_",-2.37734272848774
"010A4","010A0270","Treatment2","hh_35_",1.17899189598052
"010A5","010A0252","Treatment2","hh_15_2",1.2640420249157
"010A5","010A0252","Treatment2","hh_26_",-0.107518389908971
"010A5","010A0252","Treatment2","hh_27_",-1.05644883950684
"010A5","010A0252","Treatment2","hh_30_",-0.3376586307613
"010A5","010A0252","Treatment2","hh_35_",-1.78634754793994
"010A4","010A0228","Treatment2","hh_15_2",-2.57442175304879
"010A4","010A0228","Treatment2","hh_26_",-0.689125948955584
"010A4","010A0228","Treatment2","hh_27_",-3.51829139109263
"010A4","010A0228","Treatment2","hh_30_",-1.87787247701663
"010A4","010A0228","Treatment2","hh_35_",-1.25969747064056
"010A5","010A028","Treatment2","hh_15_2",0.225714015482658
"010A5","010A028","Treatment2","hh_26_",-0.0619997088362507
"010A5","010A028","Treatment2","hh_27_",-0.233945360060403
"010A5","010A028","Treatment2","hh_30_",-1.7485080517887
"010A5","010A028","Treatment2","hh_35_",0.238895767865196
"010A4","010A0231","Treatment2","hh_15_2",-1.16963228896107
"010A4","010A0231","Treatment2","hh_26_",0.603319767030241
"010A4","010A0231","Treatment2","hh_27_",-2.38505365651707
"010A4","010A0231","Treatment2","hh_30_",-1.3541831872479
"010A4","010A0231","Treatment2","hh_35_",-1.00163202119007
"010A5","010A0290","Treatment2","hh_15_2",-0.403919530829412
"010A5","010A0290","Treatment2","hh_26_",-1.48043945367438
"010A5","010A0290","Treatment2","hh_27_",-0.53377475460013
"010A5","010A0290","Treatment2","hh_30_",-3.06658132516899
"010A5","010A0290","Treatment2","hh_35_",-1.44802455478303
"010A2","010A0262","Treatment2","hh_15_2",-1.37168882776381
"010A2","010A0262","Treatment2","hh_26_",-0.785336361703763
"010A2","010A0262","Treatment2","hh_27_",-1.64657040576356
"010A2","010A0262","Treatment2","hh_30_",-2.17865215943876
"010A2","010A0262","Treatment2","hh_35_",-0.818062392771197
"010A5","010A0224","Treatment2","hh_15_2",-0.813380673977857
"010A5","010A0224","Treatment2","hh_26_",-2.26531611982735
"010A5","010A0224","Treatment2","hh_27_",-2.20975273029628
"010A5","010A0224","Treatment2","hh_30_",-1.25606190174059
"010A5","010A0224","Treatment2","hh_35_",-1.03637328678893
"010A2","010A0237","Treatment2","hh_15_2",-0.0114390325147394
